location,hour,dow,dow_name,count,exposure,risk_per_day,lat,lon,named
Koramangala,4,4,Fri,2,22,0.09090909090909091,12.9297295,77.6284508,True
Koramangala,5,1,Tue,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,5,6,Sun,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,6,5,Sat,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,7,1,Tue,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,8,3,Thu,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,8,6,Sun,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,9,2,Wed,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,9,3,Thu,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,10,2,Wed,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,10,3,Thu,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,10,6,Sun,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,11,5,Sat,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,12,1,Tue,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,12,5,Sat,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,13,0,Mon,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,13,5,Sat,2,22,0.09090909090909091,12.9297295,77.6284508,True
Koramangala,14,2,Wed,1,21,0.047619047619047616,12.9297295,77.6284508,True
Koramangala,14,4,Fri,1,22,0.045454545454545456,12.9297295,77.6284508,True
Koramangala,14,5,Sat,2,22,0.09090909090909091,12.9297295,77.6284508,True
Kothnur Narayanapura,1,3,Thu,1,21,0.047619047619047616,13.0662526,77.6445305,True
Kothnur Narayanapura,1,4,Fri,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,1,5,Sat,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,4,6,Sun,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,5,4,Fri,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,7,5,Sat,2,22,0.09090909090909091,13.0662526,77.6445305,True
Kothnur Narayanapura,8,0,Mon,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,10,2,Wed,1,21,0.047619047619047616,13.0662526,77.6445305,True
Kothnur Narayanapura,10,3,Thu,1,21,0.047619047619047616,13.0662526,77.6445305,True
Kothnur Narayanapura,10,4,Fri,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,11,4,Fri,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,11,6,Sun,1,22,0.045454545454545456,13.0662526,77.6445305,True
Kothnur Narayanapura,12,1,Tue,2,21,0.09523809523809523,13.0662526,77.6445305,True
Kothnur Narayanapura,14,6,Sun,2,22,0.09090909090909091,13.0662526,77.6445305,True
Laggere,0,0,Mon,2,22,0.09090909090909091,13.0071299,77.526769,True
Laggere,1,6,Sun,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,2,0,Mon,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,2,5,Sat,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,3,1,Tue,1,21,0.047619047619047616,13.0071299,77.526769,True
Laggere,3,4,Fri,2,22,0.09090909090909091,13.0071299,77.526769,True
Laggere,7,0,Mon,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,7,5,Sat,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,10,1,Tue,3,21,0.14285714285714285,13.0071299,77.526769,True
Laggere,11,6,Sun,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,12,4,Fri,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,12,6,Sun,1,22,0.045454545454545456,13.0071299,77.526769,True
Laggere,13,6,Sun,1,22,0.045454545454545456,13.0071299,77.526769,True
Madanaiyakanahalli,1,1,Tue,1,21,0.047619047619047616,13.0631898,77.45779945,True
Madanaiyakanahalli,1,6,Sun,1,22,0.045454545454545456,13.0631898,77.45779945,True
Madanaiyakanahalli,2,1,Tue,1,21,0.047619047619047616,13.0631898,77.45779945,True
Madanaiyakanahalli,2,5,Sat,1,22,0.045454545454545456,13.0631898,77.45779945,True
Madanaiyakanahalli,5,2,Wed,1,21,0.047619047619047616,13.0631898,77.45779945,True
Madanaiyakanahalli,11,2,Wed,1,21,0.047619047619047616,13.0631898,77.45779945,True
Madavara,0,5,Sat,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,1,0,Mon,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,1,2,Wed,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,1,3,Thu,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,1,6,Sun,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,2,2,Wed,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,2,3,Thu,2,21,0.09523809523809523,13.056993,77.4730383,True
Madavara,3,0,Mon,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,3,3,Thu,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,3,4,Fri,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,4,1,Tue,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,4,6,Sun,2,22,0.09090909090909091,13.056993,77.4730383,True
Madavara,5,0,Mon,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,6,1,Tue,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,6,3,Thu,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,7,0,Mon,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,8,4,Fri,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,9,2,Wed,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,9,6,Sun,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,10,1,Tue,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,10,5,Sat,2,22,0.09090909090909091,13.056993,77.4730383,True
Madavara,11,2,Wed,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,12,3,Thu,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,12,4,Fri,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,13,1,Tue,1,21,0.047619047619047616,13.056993,77.4730383,True
Madavara,13,3,Thu,2,21,0.09523809523809523,13.056993,77.4730383,True
Madavara,13,5,Sat,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,13,6,Sun,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,14,4,Fri,2,22,0.09090909090909091,13.056993,77.4730383,True
Madavara,14,6,Sun,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,17,0,Mon,2,22,0.09090909090909091,13.056993,77.4730383,True
Madavara,17,6,Sun,1,22,0.045454545454545456,13.056993,77.4730383,True
Madavara,20,2,Wed,1,21,0.047619047619047616,13.056993,77.4730383,True
Magadi Road,0,1,Tue,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,0,2,Wed,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,0,3,Thu,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,0,4,Fri,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,1,0,Mon,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,1,1,Tue,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,1,2,Wed,5,21,0.23809523809523808,12.9874487,77.5190005,True
Magadi Road,1,3,Thu,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,1,4,Fri,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,2,0,Mon,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,2,1,Tue,6,21,0.2857142857142857,12.9874487,77.5190005,True
Magadi Road,2,2,Wed,4,21,0.19047619047619047,12.9874487,77.5190005,True
Magadi Road,2,3,Thu,7,21,0.3333333333333333,12.9874487,77.5190005,True
Magadi Road,2,4,Fri,4,22,0.18181818181818182,12.9874487,77.5190005,True
Magadi Road,2,5,Sat,6,22,0.2727272727272727,12.9874487,77.5190005,True
Magadi Road,2,6,Sun,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,3,0,Mon,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,3,1,Tue,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,3,2,Wed,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,3,3,Thu,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,3,4,Fri,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,3,5,Sat,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,3,6,Sun,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,4,1,Tue,4,21,0.19047619047619047,12.9874487,77.5190005,True
Magadi Road,4,2,Wed,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,4,3,Thu,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,4,4,Fri,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,4,6,Sun,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,5,0,Mon,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,5,1,Tue,3,21,0.14285714285714285,12.9874487,77.5190005,True
Magadi Road,5,2,Wed,4,21,0.19047619047619047,12.9874487,77.5190005,True
Magadi Road,5,4,Fri,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,5,6,Sun,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,6,0,Mon,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,6,1,Tue,3,21,0.14285714285714285,12.9874487,77.5190005,True
Magadi Road,6,2,Wed,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,6,3,Thu,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,6,4,Fri,4,22,0.18181818181818182,12.9874487,77.5190005,True
Magadi Road,6,5,Sat,5,22,0.22727272727272727,12.9874487,77.5190005,True
Magadi Road,6,6,Sun,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,7,0,Mon,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,7,1,Tue,5,21,0.23809523809523808,12.9874487,77.5190005,True
Magadi Road,7,2,Wed,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,7,3,Thu,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,7,5,Sat,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,7,6,Sun,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,8,0,Mon,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,8,2,Wed,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,8,3,Thu,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,8,4,Fri,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,9,0,Mon,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,9,1,Tue,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,9,2,Wed,4,21,0.19047619047619047,12.9874487,77.5190005,True
Magadi Road,9,3,Thu,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,9,4,Fri,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,9,5,Sat,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,9,6,Sun,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,10,1,Tue,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,10,2,Wed,3,21,0.14285714285714285,12.9874487,77.5190005,True
Magadi Road,10,3,Thu,6,21,0.2857142857142857,12.9874487,77.5190005,True
Magadi Road,10,4,Fri,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,10,5,Sat,5,22,0.22727272727272727,12.9874487,77.5190005,True
Magadi Road,10,6,Sun,3,22,0.13636363636363635,12.9874487,77.5190005,True
Magadi Road,11,0,Mon,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,11,1,Tue,8,21,0.38095238095238093,12.9874487,77.5190005,True
Magadi Road,11,2,Wed,4,21,0.19047619047619047,12.9874487,77.5190005,True
Magadi Road,11,3,Thu,4,21,0.19047619047619047,12.9874487,77.5190005,True
Magadi Road,11,4,Fri,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,11,5,Sat,9,22,0.4090909090909091,12.9874487,77.5190005,True
Magadi Road,11,6,Sun,5,22,0.22727272727272727,12.9874487,77.5190005,True
Magadi Road,12,0,Mon,5,22,0.22727272727272727,12.9874487,77.5190005,True
Magadi Road,12,1,Tue,3,21,0.14285714285714285,12.9874487,77.5190005,True
Magadi Road,12,2,Wed,5,21,0.23809523809523808,12.9874487,77.5190005,True
Magadi Road,12,3,Thu,4,21,0.19047619047619047,12.9874487,77.5190005,True
Magadi Road,12,4,Fri,6,22,0.2727272727272727,12.9874487,77.5190005,True
Magadi Road,12,5,Sat,4,22,0.18181818181818182,12.9874487,77.5190005,True
Magadi Road,12,6,Sun,5,22,0.22727272727272727,12.9874487,77.5190005,True
Magadi Road,13,0,Mon,2,22,0.09090909090909091,12.9874487,77.5190005,True
Magadi Road,13,1,Tue,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,13,2,Wed,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,13,3,Thu,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,13,4,Fri,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,13,6,Sun,1,22,0.045454545454545456,12.9874487,77.5190005,True
Magadi Road,14,1,Tue,2,21,0.09523809523809523,12.9874487,77.5190005,True
Magadi Road,14,2,Wed,3,21,0.14285714285714285,12.9874487,77.5190005,True
Magadi Road,14,3,Thu,1,21,0.047619047619047616,12.9874487,77.5190005,True
Magadi Road,14,6,Sun,3,22,0.13636363636363635,12.9874487,77.5190005,True
Mahadevapura,0,5,Sat,2,22,0.09090909090909091,12.9989349,77.6730504,True
Mahadevapura,1,4,Fri,1,22,0.045454545454545456,12.9989349,77.6730504,True
Mahadevapura,2,1,Tue,1,21,0.047619047619047616,12.9989349,77.6730504,True
Mahadevapura,6,1,Tue,1,21,0.047619047619047616,12.9989349,77.6730504,True
Mahadevapura,6,5,Sat,1,22,0.045454545454545456,12.9989349,77.6730504,True
Mahalakshmi Layout,4,1,Tue,1,21,0.047619047619047616,13.0113867,77.5441129,True
Mahalakshmi Layout,4,5,Sat,1,22,0.045454545454545456,13.0113867,77.5441129,True
Mahalakshmi Layout,6,2,Wed,1,21,0.047619047619047616,13.0113867,77.5441129,True
Mahalakshmi Layout,13,0,Mon,1,22,0.045454545454545456,13.0113867,77.5441129,True
Mahalakshmi Layout,13,4,Fri,1,22,0.045454545454545456,13.0113867,77.5441129,True
Makali,1,5,Sat,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,2,0,Mon,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,2,1,Tue,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,2,6,Sun,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,4,1,Tue,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,5,5,Sat,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,6,4,Fri,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,7,1,Tue,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,9,0,Mon,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,9,5,Sat,2,22,0.09090909090909091,13.06618,77.4523617,True
Makali,9,6,Sun,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,10,2,Wed,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,10,4,Fri,1,22,0.045454545454545456,13.06618,77.4523617,True
Makali,10,6,Sun,2,22,0.09090909090909091,13.06618,77.4523617,True
Makali,11,1,Tue,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,12,1,Tue,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,12,2,Wed,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,12,3,Thu,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,12,5,Sat,3,22,0.13636363636363635,13.06618,77.4523617,True
Makali,17,2,Wed,1,21,0.047619047619047616,13.06618,77.4523617,True
Makali,19,4,Fri,1,22,0.045454545454545456,13.06618,77.4523617,True
Malleshwaram,0,2,Wed,1,21,0.047619047619047616,12.9933885,77.5714496,True
Malleshwaram,2,0,Mon,2,22,0.09090909090909091,12.9933885,77.5714496,True
Malleshwaram,2,5,Sat,1,22,0.045454545454545456,12.9933885,77.5714496,True
Malleshwaram,4,2,Wed,1,21,0.047619047619047616,12.9933885,77.5714496,True
Malleshwaram,5,5,Sat,2,22,0.09090909090909091,12.9933885,77.5714496,True
Malleshwaram,6,1,Tue,2,21,0.09523809523809523,12.9933885,77.5714496,True
Malleshwaram,7,4,Fri,1,22,0.045454545454545456,12.9933885,77.5714496,True
Malleshwaram,8,1,Tue,1,21,0.047619047619047616,12.9933885,77.5714496,True
Malleshwaram,8,5,Sat,1,22,0.045454545454545456,12.9933885,77.5714496,True
Malleshwaram,8,6,Sun,2,22,0.09090909090909091,12.9933885,77.5714496,True
Malleshwaram,10,2,Wed,1,21,0.047619047619047616,12.9933885,77.5714496,True
Malleshwaram,11,5,Sat,2,22,0.09090909090909091,12.9933885,77.5714496,True
Malleshwaram,12,1,Tue,1,21,0.047619047619047616,12.9933885,77.5714496,True
Malleshwaram,13,0,Mon,1,22,0.045454545454545456,12.9933885,77.5714496,True
Malleshwaram,13,2,Wed,1,21,0.047619047619047616,12.9933885,77.5714496,True
Malleshwaram,17,3,Thu,1,21,0.047619047619047616,12.9933885,77.5714496,True
Malleshwaram West,3,4,Fri,2,22,0.09090909090909091,13.0050772,77.5712718,True
Malleshwaram West,5,1,Tue,1,21,0.047619047619047616,13.0050772,77.5712718,True
Malleshwaram West,6,5,Sat,2,22,0.09090909090909091,13.0050772,77.5712718,True
Malleshwaram West,8,2,Wed,1,21,0.047619047619047616,13.0050772,77.5712718,True
Malleshwaram West,8,4,Fri,1,22,0.045454545454545456,13.0050772,77.5712718,True
Malleshwaram West,8,6,Sun,1,22,0.045454545454545456,13.0050772,77.5712718,True
Malleshwaram West,9,5,Sat,2,22,0.09090909090909091,13.0050772,77.5712718,True
Malleshwaram West,13,0,Mon,1,22,0.045454545454545456,13.0050772,77.5712718,True
Malleshwaram West,13,3,Thu,1,21,0.047619047619047616,13.0050772,77.5712718,True
Malleshwaram West,13,4,Fri,2,22,0.09090909090909091,13.0050772,77.5712718,True
Malleshwaram West,13,5,Sat,1,22,0.045454545454545456,13.0050772,77.5712718,True
Mathikere,2,4,Fri,1,22,0.045454545454545456,13.03439169,77.557342,True
Mathikere,4,5,Sat,1,22,0.045454545454545456,13.03439169,77.557342,True
Mathikere,8,4,Fri,1,22,0.045454545454545456,13.03439169,77.557342,True
Mathikere,9,4,Fri,1,22,0.045454545454545456,13.03439169,77.557342,True
Mathikere,10,6,Sun,1,22,0.045454545454545456,13.03439169,77.557342,True
Mathikere Extension,3,1,Tue,1,21,0.047619047619047616,13.030043150000001,77.56193055,True
Mathikere Extension,4,0,Mon,1,22,0.045454545454545456,13.030043150000001,77.56193055,True
Mathikere Extension,8,1,Tue,1,21,0.047619047619047616,13.030043150000001,77.56193055,True
Mathikere Extension,10,2,Wed,1,21,0.047619047619047616,13.030043150000001,77.56193055,True
Mathikere Extension,11,3,Thu,1,21,0.047619047619047616,13.030043150000001,77.56193055,True
Mathikere Extension,11,6,Sun,1,22,0.045454545454545456,13.030043150000001,77.56193055,True
Mathikere Extension,12,1,Tue,1,21,0.047619047619047616,13.030043150000001,77.56193055,True
Mathikere Extension,12,3,Thu,1,21,0.047619047619047616,13.030043150000001,77.56193055,True
Mathikere Extension,12,6,Sun,1,22,0.045454545454545456,13.030043150000001,77.56193055,True
Mathikere Extension,13,5,Sat,1,22,0.045454545454545456,13.030043150000001,77.56193055,True
Mavalli,1,4,Fri,1,22,0.045454545454545456,12.9548263,77.5803014,True
Mavalli,3,4,Fri,1,22,0.045454545454545456,12.9548263,77.5803014,True
Mavalli,6,4,Fri,1,22,0.045454545454545456,12.9548263,77.5803014,True
Mavalli,11,2,Wed,1,21,0.047619047619047616,12.9548263,77.5803014,True
Mavalli,14,5,Sat,1,22,0.045454545454545456,12.9548263,77.5803014,True
Medahalli,3,2,Wed,1,21,0.047619047619047616,13.02652,77.7205359,True
Medahalli,8,6,Sun,1,22,0.045454545454545456,13.02652,77.7205359,True
Medahalli,10,2,Wed,1,21,0.047619047619047616,13.02652,77.7205359,True
Medahalli,11,2,Wed,1,21,0.047619047619047616,13.02652,77.7205359,True
Medahalli,23,3,Thu,1,21,0.047619047619047616,13.02652,77.7205359,True
Mysore Road,0,0,Mon,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,0,1,Tue,10,21,0.47619047619047616,12.9620105,77.566492,True
Mysore Road,0,2,Wed,8,21,0.38095238095238093,12.9620105,77.566492,True
Mysore Road,0,3,Thu,8,21,0.38095238095238093,12.9620105,77.566492,True
Mysore Road,0,4,Fri,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,0,5,Sat,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,0,6,Sun,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,1,0,Mon,3,22,0.13636363636363635,12.9620105,77.566492,True
Mysore Road,1,1,Tue,4,21,0.19047619047619047,12.9620105,77.566492,True
Mysore Road,1,2,Wed,9,21,0.42857142857142855,12.9620105,77.566492,True
Mysore Road,1,3,Thu,6,21,0.2857142857142857,12.9620105,77.566492,True
Mysore Road,1,4,Fri,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,1,5,Sat,11,22,0.5,12.9620105,77.566492,True
Mysore Road,1,6,Sun,12,22,0.5454545454545454,12.9620105,77.566492,True
Mysore Road,2,0,Mon,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,2,1,Tue,12,21,0.5714285714285714,12.9620105,77.566492,True
Mysore Road,2,2,Wed,18,21,0.8571428571428571,12.9620105,77.566492,True
Mysore Road,2,3,Thu,19,21,0.9047619047619048,12.9620105,77.566492,True
Mysore Road,2,4,Fri,10,22,0.45454545454545453,12.9620105,77.566492,True
Mysore Road,2,5,Sat,9,22,0.4090909090909091,12.9620105,77.566492,True
Mysore Road,2,6,Sun,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,3,0,Mon,12,22,0.5454545454545454,12.9620105,77.566492,True
Mysore Road,3,1,Tue,1,21,0.047619047619047616,12.9620105,77.566492,True
Mysore Road,3,2,Wed,6,21,0.2857142857142857,12.9620105,77.566492,True
Mysore Road,3,3,Thu,6,21,0.2857142857142857,12.9620105,77.566492,True
Mysore Road,3,4,Fri,12,22,0.5454545454545454,12.9620105,77.566492,True
Mysore Road,3,5,Sat,5,22,0.22727272727272727,12.9620105,77.566492,True
Mysore Road,3,6,Sun,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,4,0,Mon,9,22,0.4090909090909091,12.9620105,77.566492,True
Mysore Road,4,1,Tue,5,21,0.23809523809523808,12.9620105,77.566492,True
Mysore Road,4,2,Wed,5,21,0.23809523809523808,12.9620105,77.566492,True
Mysore Road,4,3,Thu,4,21,0.19047619047619047,12.9620105,77.566492,True
Mysore Road,4,4,Fri,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,4,5,Sat,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,4,6,Sun,6,22,0.2727272727272727,12.9620105,77.566492,True
Mysore Road,5,0,Mon,1,22,0.045454545454545456,12.9620105,77.566492,True
Mysore Road,5,1,Tue,4,21,0.19047619047619047,12.9620105,77.566492,True
Mysore Road,5,2,Wed,11,21,0.5238095238095238,12.9620105,77.566492,True
Mysore Road,5,3,Thu,5,21,0.23809523809523808,12.9620105,77.566492,True
Mysore Road,5,4,Fri,9,22,0.4090909090909091,12.9620105,77.566492,True
Mysore Road,5,5,Sat,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,5,6,Sun,12,22,0.5454545454545454,12.9620105,77.566492,True
Mysore Road,6,0,Mon,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,6,1,Tue,3,21,0.14285714285714285,12.9620105,77.566492,True
Mysore Road,6,2,Wed,7,21,0.3333333333333333,12.9620105,77.566492,True
Mysore Road,6,3,Thu,2,21,0.09523809523809523,12.9620105,77.566492,True
Mysore Road,6,4,Fri,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,6,5,Sat,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,6,6,Sun,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,7,0,Mon,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,7,1,Tue,6,21,0.2857142857142857,12.9620105,77.566492,True
Mysore Road,7,2,Wed,8,21,0.38095238095238093,12.9620105,77.566492,True
Mysore Road,7,3,Thu,4,21,0.19047619047619047,12.9620105,77.566492,True
Mysore Road,7,4,Fri,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,7,5,Sat,9,22,0.4090909090909091,12.9620105,77.566492,True
Mysore Road,7,6,Sun,5,22,0.22727272727272727,12.9620105,77.566492,True
Mysore Road,8,0,Mon,5,22,0.22727272727272727,12.9620105,77.566492,True
Mysore Road,8,1,Tue,4,21,0.19047619047619047,12.9620105,77.566492,True
Mysore Road,8,2,Wed,4,21,0.19047619047619047,12.9620105,77.566492,True
Mysore Road,8,3,Thu,7,21,0.3333333333333333,12.9620105,77.566492,True
Mysore Road,8,4,Fri,3,22,0.13636363636363635,12.9620105,77.566492,True
Mysore Road,8,5,Sat,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,8,6,Sun,5,22,0.22727272727272727,12.9620105,77.566492,True
Mysore Road,9,0,Mon,6,22,0.2727272727272727,12.9620105,77.566492,True
Mysore Road,9,1,Tue,10,21,0.47619047619047616,12.9620105,77.566492,True
Mysore Road,9,2,Wed,7,21,0.3333333333333333,12.9620105,77.566492,True
Mysore Road,9,3,Thu,11,21,0.5238095238095238,12.9620105,77.566492,True
Mysore Road,9,4,Fri,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,9,5,Sat,3,22,0.13636363636363635,12.9620105,77.566492,True
Mysore Road,9,6,Sun,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,10,0,Mon,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,10,1,Tue,10,21,0.47619047619047616,12.9620105,77.566492,True
Mysore Road,10,2,Wed,13,21,0.6190476190476191,12.9620105,77.566492,True
Mysore Road,10,3,Thu,7,21,0.3333333333333333,12.9620105,77.566492,True
Mysore Road,10,4,Fri,8,22,0.36363636363636365,12.9620105,77.566492,True
Mysore Road,10,5,Sat,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,10,6,Sun,7,22,0.3181818181818182,12.9620105,77.566492,True
Mysore Road,11,0,Mon,4,22,0.18181818181818182,12.9620105,77.566492,True
Mysore Road,11,1,Tue,10,21,0.47619047619047616,12.9620105,77.566492,True
